current_time,t_ms,raw_flow1,proc_flow1,raw_flow2,proc_flow2,raw_flow3,proc_flow3,raw_press,press_MPa,pwm1_cur,pwm2_cur,pwm3_cur
10:23:01.071366,100,225,0.000,224,0.000,225,0.000,408,0.2485,0,0,0
10:23:01.122981,150,225,0.000,224,0.000,225,0.000,390,0.2265,0,0,0
10:23:01.172969,200,224,0.000,224,0.000,225,0.000,372,0.2045,0,0,0
10:23:01.225131,250,224,0.000,224,0.000,225,0.000,357,0.1862,0,0,0
10:23:01.270859,300,224,0.000,224,0.000,225,0.000,372,0.2045,0,0,0
10:23:01.325647,350,224,0.000,224,0.000,225,0.000,358,0.1874,0,0,0
10:23:01.373205,400,224,0.000,224,0.000,225,0.000,343,0.1691,0,0,0
10:23:01.422842,450,224,0.000,224,0.000,225,0.000,331,0.1544,0,0,0
10:23:01.471613,500,224,0.000,224,0.000,225,0.000,318,0.1386,0,0,0
10:23:01.524823,550,224,0.000,224,0.000,225,0.000,306,0.1239,0,0,0
10:23:01.574242,600,224,0.000,224,0.000,225,0.000,322,0.1435,0,0,0
10:23:01.623248,650,224,0.000,224,0.000,225,0.000,312,0.1312,0,0,0
10:23:01.674917,700,224,0.000,224,0.000,226,0.000,299,0.1153,0,0,0
10:23:01.721522,750,224,0.000,224,0.000,225,0.000,289,0.1031,0,0,0
10:23:01.775799,800,225,0.000,224,0.000,225,0.000,278,0.0897,0,0,0
10:23:01.823839,850,224,0.000,224,0.000,225,0.000,270,0.0799,0,0,0
10:23:01.873681,900,225,0.000,224,0.000,225,0.000,286,0.0995,0,0,0
10:23:01.922189,950,225,0.000,224,0.000,226,0.000,277,0.0885,0,0,0
10:23:01.971545,1000,225,0.000,224,0.000,225,0.000,267,0.0762,0,0,0
10:23:02.024809,1050,225,0.000,224,0.000,225,0.000,258,0.0652,0,0,0
10:23:02.073818,1100,224,0.000,224,0.000,225,0.000,249,0.0543,0,0,0
10:23:02.123245,1150,224,0.000,224,0.000,225,0.000,242,0.0457,0,0,0
10:23:02.172083,1200,225,0.000,224,0.000,225,0.000,258,0.0652,0,0,0
10:23:02.221665,1250,225,0.000,224,0.000,225,0.000,251,0.0567,0,0,0
10:23:02.274629,1300,225,0.000,224,0.000,226,0.000,242,0.0457,0,0,0
10:23:02.323812,1350,225,0.000,224,0.000,225,0.000,234,0.0359,0,0,0
10:23:02.372262,1400,225,0.000,224,0.000,225,0.000,227,0.0274,0,0,0
10:23:02.425718,1451,225,0.000,224,0.000,226,0.000,220,0.0188,0,0,0
10:23:02.471504,1500,224,0.000,224,0.000,225,0.000,236,0.0384,0,0,0
10:23:02.525285,1550,224,0.000,224,0.000,225,0.000,230,0.0310,0,0,0
10:23:02.573857,1600,224,0.000,224,0.000,225,0.000,222,0.0213,0,0,0
10:23:02.627847,1650,224,0.000,224,0.000,225,0.000,216,0.0139,0,0,0
10:23:02.675786,1700,225,0.000,224,0.000,224,0.000,210,0.0066,0,0,0
10:23:02.725376,1750,224,0.000,224,0.000,226,0.000,225,0.0249,0,0,0
10:23:02.773942,1800,224,0.000,224,0.000,225,0.000,218,0.0164,0,0,0
10:23:02.827068,1850,224,0.000,224,0.000,225,0.000,212,0.0090,0,0,0
10:23:02.872516,1900,224,0.000,224,0.000,225,0.000,206,0.0017,0,0,0
10:23:02.927679,1950,224,0.000,223,0.000,225,0.000,202,0.0000,0,0,0
10:23:02.974607,2000,224,0.000,223,0.000,225,0.000,196,0.0000,0,0,0
10:23:03.027294,2050,225,0.000,225,0.000,226,0.000,210,0.0066,0,0,0
10:23:03.072664,2100,224,0.000,224,0.000,226,0.000,203,0.0000,0,0,0
10:23:03.123057,2150,224,0.000,224,0.000,226,0.000,197,0.0000,0,0,0
10:23:03.175480,2200,224,0.000,224,0.000,225,0.000,192,0.0000,0,0,0
10:23:03.224487,2250,224,0.000,224,0.000,225,0.000,188,0.0000,0,0,0
10:23:03.273582,2300,224,0.000,223,0.000,225,0.000,184,0.0000,0,0,0
10:23:03.322417,2350,225,0.000,225,0.000,226,0.000,197,0.0000,0,0,0
10:23:03.373278,2400,225,0.000,225,0.000,226,0.000,190,0.0000,0,0,0
10:23:03.425731,2450,225,0.000,225,0.000,226,0.000,186,0.0000,0,0,0
10:23:03.474712,2500,225,0.000,224,0.000,226,0.000,181,0.0000,0,0,0
10:23:03.523782,2550,224,0.000,224,0.000,226,0.000,177,0.0000,0,0,0
10:23:03.575893,2600,224,0.000,224,0.000,226,0.000,173,0.0000,0,0,0
10:23:03.622590,2650,225,0.000,224,0.000,225,0.000,186,0.0000,0,0,0
10:23:03.679312,2700,225,0.000,225,0.000,226,0.000,180,0.0000,0,0,0
10:23:03.724769,2750,225,0.000,224,0.000,226,0.000,176,0.0000,0,0,0
10:23:03.773849,2800,225,0.000,225,0.000,226,0.000,171,0.0000,0,0,0
10:23:03.822896,2850,225,0.000,225,0.000,226,0.000,167,0.0000,0,0,0
10:23:03.881658,2900,224,0.000,224,0.000,225,0.000,164,0.0000,0,0,0
10:23:03.924780,2950,225,0.000,224,0.000,225,0.000,176,0.0000,0,0,0
10:23:03.973828,3000,225,0.000,224,0.000,225,0.000,171,0.0000,0,0,0
10:23:04.023901,3050,225,0.000,224,0.000,226,0.000,167,0.0000,0,0,0
10:23:04.076745,3100,225,0.000,224,0.000,225,0.000,162,0.0000,0,0,0
10:23:04.125746,3150,225,0.000,224,0.000,225,0.000,160,0.0000,0,0,0
10:23:04.175170,3200,225,0.000,223,0.000,225,0.000,171,0.0000,0,0,0
10:23:04.225750,3250,225,0.000,224,0.000,225,0.000,168,0.0000,0,0,0
10:23:04.273785,3300,225,0.000,224,0.000,225,0.000,164,0.0000,0,0,0
10:23:04.327044,3350,225,0.000,224,0.000,225,0.000,160,0.0000,0,0,0
10:23:04.375748,3400,225,0.000,224,0.000,225,0.000,156,0.0000,0,0,0
10:23:04.426644,3450,224,0.000,224,0.000,225,0.000,155,0.0000,0,0,0
10:23:04.474173,3500,225,0.000,224,0.000,225,0.000,164,0.0000,0,0,0
10:23:04.523440,3550,225,0.000,224,0.000,225,0.000,161,0.0000,0,0,0
10:23:04.576152,3600,225,0.000,224,0.000,225,0.000,158,0.0000,0,0,0
10:23:04.625741,3650,224,0.000,224,0.000,226,0.000,154,0.0000,0,0,0
10:23:04.674502,3700,225,0.000,224,0.000,226,0.000,151,0.0000,0,0,0
10:23:04.724167,3750,224,0.000,224,0.000,225,0.000,150,0.0000,0,0,0
10:23:04.776049,3800,225,0.000,224,0.000,225,0.000,159,0.0000,0,0,0
10:23:04.825602,3850,225,0.000,224,0.000,225,0.000,156,0.0000,0,0,0
10:23:04.877114,3900,225,0.000,224,0.000,225,0.000,152,0.0000,0,0,0
10:23:04.924664,3950,225,0.000,224,0.000,225,0.000,150,0.0000,0,0,0
10:23:04.978246,4000,225,0.000,224,0.000,225,0.000,148,0.0000,0,0,0
10:23:05.026717,4050,225,0.000,224,0.000,226,0.000,147,0.0000,0,0,0
10:23:05.079603,4100,224,0.000,223,0.000,224,0.000,154,0.0000,0,0,0
10:23:05.124542,4150,225,0.000,223,0.000,224,0.000,152,0.0000,0,0,0
10:23:05.178334,4200,225,0.000,224,0.000,225,0.000,150,0.0000,0,0,0
10:23:05.223877,4250,225,0.000,224,0.000,225,0.000,149,0.0000,0,0,0
10:23:05.276173,4300,225,0.000,224,0.000,225,0.000,147,0.0000,0,0,0
10:23:05.325959,4350,225,0.000,224,0.000,225,0.000,146,0.0000,0,0,0
10:23:05.375197,4400,224,0.000,223,0.000,225,0.000,152,0.0000,0,0,0
10:23:05.425572,4450,224,0.000,223,0.000,225,0.000,150,0.0000,0,0,0
10:23:05.477702,4500,224,0.000,223,0.000,224,0.000,148,0.0000,0,0,0
10:23:05.530904,4550,224,0.000,224,0.000,225,0.000,148,0.0000,0,0,0
10:23:05.575552,4600,224,0.000,224,0.000,225,0.000,147,0.0000,0,0,0
10:23:05.625354,4651,225,0.000,224,0.000,225,0.000,147,0.0000,0,0,0
10:23:05.674419,4700,224,0.000,224,0.000,225,0.000,151,0.0000,0,0,0
10:23:05.729363,4750,224,0.000,223,0.000,225,0.000,149,0.0000,0,0,0
10:23:05.776164,4800,224,0.000,223,0.000,225,0.000,148,0.0000,0,0,0
10:23:05.825600,4850,224,0.000,224,0.000,225,0.000,148,0.0000,0,0,0
10:23:05.874171,4900,224,0.000,224,0.000,225,0.000,147,0.0000,0,0,0
10:23:05.923480,4950,225,0.000,224,0.000,225,0.000,151,0.0000,0,0,0
10:23:05.977109,5000,225,0.000,224,0.000,225,0.000,149,0.0000,0,0,0
10:23:06.026232,5050,225,0.000,224,0.000,226,0.000,148,0.0000,0,0,0
10:23:06.080136,5100,225,0.000,224,0.000,226,0.000,147,0.0000,0,0,0
10:23:06.124617,5150,224,0.000,224,0.000,225,0.000,146,0.0000,0,0,0
10:23:06.181447,5200,224,0.000,224,0.000,225,0.000,146,0.0000,0,0,0
10:23:06.227102,5250,225,0.000,224,0.000,225,0.000,151,0.0000,0,0,0
10:23:06.280146,5300,225,0.000,224,0.000,225,0.000,149,0.0000,0,0,0
10:23:06.325728,5350,225,0.000,224,0.000,225,0.000,148,0.0000,0,0,0
10:23:06.383898,5400,225,0.000,224,0.000,225,0.000,147,0.0000,0,0,0
10:23:06.426998,5450,225,0.000,224,0.000,225,0.000,147,0.0000,0,0,0
10:23:06.476684,5500,225,0.000,224,0.000,226,0.000,148,0.0000,0,0,0
10:23:06.525920,5550,224,0.000,224,0.000,225,0.000,151,0.0000,0,0,0
10:23:06.575110,5600,224,0.000,224,0.000,225,0.000,149,0.0000,0,0,0
10:23:06.626155,5650,225,0.000,224,0.000,225,0.000,149,0.0000,0,0,0
10:23:06.677668,5700,225,0.000,224,0.000,225,0.000,148,0.0000,0,0,0
10:23:06.728524,5750,225,0.000,224,0.000,225,0.000,149,0.0000,0,0,0
10:23:06.775678,5800,225,0.000,224,0.000,225,0.000,151,0.0000,0,0,0
10:23:06.825379,5850,224,0.000,224,0.000,225,0.000,151,0.0000,0,0,0
10:23:06.874330,5900,224,0.000,224,0.000,224,0.000,151,0.0000,0,0,0
10:23:06.932452,5950,224,0.000,224,0.000,225,0.000,150,0.0000,0,0,0
10:23:06.976803,6000,224,0.000,224,0.000,225,0.000,151,0.0000,0,0,0
10:23:07.025736,6050,225,0.000,224,0.000,225,0.000,153,0.0000,0,0,0
10:23:07.078503,6100,225,0.000,224,0.000,225,0.000,156,0.0000,0,0,0
10:23:07.127174,6150,224,0.000,224,0.000,225,0.000,153,0.0000,0,0,0
10:23:07.177139,6200,225,0.000,224,0.000,225,0.000,153,0.0000,0,0,0
10:23:07.226335,6250,224,0.000,224,0.000,225,0.000,153,0.0000,0,0,0
10:23:07.280124,6300,224,0.000,224,0.000,225,0.000,155,0.0000,0,0,0
10:23:07.328646,6350,224,0.000,224,0.000,225,0.000,156,0.0000,0,0,0
10:23:07.380112,6400,224,0.000,224,0.000,225,0.000,155,0.0000,0,0,0
10:23:07.426430,6450,224,0.000,224,0.000,225,0.000,153,0.0000,0,0,0
10:23:07.478877,6500,225,0.000,224,0.000,225,0.000,154,0.0000,0,0,0
10:23:07.525319,6550,225,0.000,224,0.000,225,0.000,155,0.0000,0,0,0
10:23:07.581300,6600,225,0.000,224,0.000,225,0.000,157,0.0000,0,0,0
10:23:07.627119,6650,225,0.000,224,0.000,225,0.000,160,0.0000,0,0,0
10:23:07.677065,6700,224,0.000,223,0.000,225,0.000,155,0.0000,0,0,0
10:23:07.725917,6750,224,0.000,223,0.000,225,0.000,156,0.0000,0,0,0
10:23:07.775957,6800,224,0.000,223,0.000,224,0.000,158,0.0000,0,0,0
10:23:07.830425,6850,224,0.000,223,0.000,224,0.000,160,0.0000,0,0,0
10:23:07.877226,6900,224,0.000,224,0.000,225,0.000,163,0.0000,0,0,0
10:23:07.932823,6950,224,0.000,224,0.000,225,0.000,166,0.0000,0,0,0
10:23:07.975460,7000,224,0.000,224,0.000,225,0.000,159,0.0000,0,0,0
10:23:08.029272,7050,224,0.000,223,0.000,226,0.000,160,0.0000,0,0,0
10:23:08.078158,7100,224,0.000,223,0.000,224,0.000,162,0.0000,0,0,0
10:23:08.133781,7150,224,0.000,223,0.000,225,0.000,166,0.0000,0,0,0
10:23:08.176069,7200,224,0.000,223,0.000,225,0.000,170,0.0000,0,0,0
10:23:08.226359,7250,224,0.000,223,0.000,225,0.000,174,0.0000,0,0,0
10:23:08.274622,7300,224,0.000,225,0.000,226,0.000,164,0.0000,0,0,0
10:23:08.326841,7350,224,0.000,224,0.000,225,0.000,165,0.0000,0,0,0
10:23:08.377486,7400,224,0.000,223,0.000,226,0.000,168,0.0000,0,0,0
10:23:08.426337,7450,224,0.000,223,0.000,225,0.000,171,0.0000,0,0,0
10:23:08.481084,7500,224,0.000,223,0.000,225,0.000,176,0.0000,0,0,0
10:23:08.528310,7550,224,0.000,223,0.000,225,0.000,181,0.0000,0,0,0
10:23:08.577349,7600,225,0.000,225,0.000,226,0.000,169,0.0000,0,0,0
10:23:08.626529,7650,225,0.000,224,0.000,226,0.000,171,0.0000,0,0,0
10:23:08.678225,7700,225,0.000,224,0.000,226,0.000,174,0.0000,0,0,0
10:23:08.729542,7750,224,0.000,224,0.000,225,0.000,177,0.0000,0,0,0
10:23:08.787424,7800,224,0.000,223,0.000,225,0.000,182,0.0000,0,0,0
10:23:08.828041,7851,224,0.000,223,0.000,225,0.000,187,0.0000,0,0,0
10:23:08.877039,7900,225,0.000,224,0.000,225,0.000,176,0.0000,0,0,0
10:23:08.925890,7950,225,0.000,225,0.000,226,0.000,178,0.0000,0,0,0
10:23:08.979593,8000,225,0.000,224,0.000,226,0.000,181,0.0000,0,0,0
10:23:09.028622,8050,225,0.000,224,0.000,226,0.000,185,0.0000,0,0,0
10:23:09.077611,8100,224,0.000,224,0.000,225,0.000,190,0.0000,0,0,0
10:23:09.133459,8150,225,0.000,224,0.000,225,0.000,178,0.0000,0,0,0
10:23:09.176443,8200,225,0.000,224,0.000,225,0.000,181,0.0000,0,0,0
10:23:09.228158,8250,224,0.000,224,0.000,225,0.000,183,0.0000,0,0,0
10:23:09.278045,8300,225,0.000,224,0.000,225,0.000,187,0.0000,0,0,0
10:23:09.327272,8350,225,0.000,224,0.000,225,0.000,191,0.0000,0,0,0
10:23:09.376313,8400,225,0.000,224,0.000,225,0.000,198,0.0000,0,0,0
10:23:09.430330,8450,224,0.000,224,0.000,225,0.000,184,0.0000,0,0,0
10:23:09.479044,8500,225,0.000,223,0.000,225,0.000,187,0.0000,0,0,0
10:23:09.535040,8550,225,0.000,224,0.000,225,0.000,191,0.0000,0,0,0
10:23:09.576596,8600,224,0.000,224,0.000,225,0.000,196,0.0000,0,0,0
10:23:09.626309,8650,224,0.000,224,0.000,226,0.000,201,0.0000,0,0,0
10:23:09.678928,8700,224,0.000,224,0.000,225,0.000,207,0.0029,0,0,0
10:23:09.728956,8750,225,0.000,224,0.000,225,0.000,192,0.0000,0,0,0
10:23:09.777333,8800,225,0.000,224,0.000,225,0.000,196,0.0000,0,0,0
10:23:09.827592,8850,224,0.000,224,0.000,225,0.000,199,0.0000,0,0,0
10:23:09.881207,8900,224,0.000,224,0.000,225,0.000,205,0.0005,0,0,0
10:23:09.929104,8950,224,0.000,224,0.000,225,0.000,209,0.0054,0,0,0
10:23:09.982513,9000,224,0.000,224,0.000,225,0.000,216,0.0139,0,0,0
10:23:10.028290,9050,225,0.000,224,0.000,225,0.000,200,0.0000,0,0,0
10:23:10.083350,9100,225,0.000,224,0.000,226,0.000,204,0.0000,0,0,0
10:23:10.129436,9150,225,0.000,224,0.000,225,0.000,208,0.0042,0,0,0
10:23:10.182091,9200,225,0.000,224,0.000,225,0.000,214,0.0115,0,0,0
10:23:10.228191,9250,224,0.000,224,0.000,225,0.000,219,0.0176,0,0,0
10:23:10.285910,9300,224,0.000,224,0.000,225,0.000,225,0.0249,0,0,0
10:23:10.326820,9350,225,0.000,224,0.000,225,0.000,210,0.0066,0,0,0
10:23:10.382402,9400,225,0.000,224,0.000,225,0.000,214,0.0115,0,0,0
10:23:10.429858,9450,225,0.000,224,0.000,225,0.000,219,0.0176,0,0,0
10:23:10.478464,9500,225,0.000,224,0.000,225,0.000,224,0.0237,0,0,0
10:23:10.527194,9550,224,0.000,224,0.000,226,0.000,229,0.0298,0,0,0
10:23:10.579340,9600,225,0.000,224,0.000,225,0.000,215,0.0127,0,0,0
10:23:10.629268,9650,224,0.000,224,0.000,225,0.000,218,0.0164,0,0,0
10:23:10.680999,9700,224,0.000,224,0.000,226,0.000,223,0.0225,0,0,0
10:23:10.728455,9750,224,0.000,224,0.000,225,0.000,227,0.0274,0,0,0
10:23:10.784221,9800,225,0.000,223,0.000,225,0.000,234,0.0359,0,0,0
10:23:10.830152,9850,224,0.000,224,0.000,225,0.000,239,0.0420,0,0,0
10:23:10.884999,9900,225,0.000,224,0.000,225,0.000,223,0.0225,0,0,0
10:23:10.928215,9950,225,0.000,224,0.000,226,0.000,227,0.0274,0,0,0
10:23:10.978198,10000,224,0.000,224,0.000,225,0.000,232,0.0335,0,0,0
10:23:11.028064,10050,224,0.000,224,0.000,226,0.000,237,0.0396,0,0,0
10:23:11.079935,10100,224,0.000,224,0.000,225,0.000,244,0.0481,0,0,0
10:23:11.129264,10150,224,0.000,224,0.000,225,0.000,249,0.0543,0,0,0
10:23:11.178320,10200,225,0.000,224,0.000,225,0.000,233,0.0347,0,0,0
10:23:11.228257,10250,225,0.000,224,0.000,225,0.000,236,0.0384,0,0,0
10:23:11.280450,10300,225,0.000,225,0.000,226,0.000,242,0.0457,0,0,0
10:23:11.330463,10350,225,0.000,225,0.000,226,0.000,246,0.0506,0,0,0
10:23:11.379657,10400,224,0.000,224,0.000,226,0.000,253,0.0591,0,0,0
10:23:11.428247,10450,224,0.000,224,0.000,226,0.000,260,0.0677,0,0,0
10:23:11.477963,10500,225,0.000,224,0.000,225,0.000,243,0.0469,0,0,0
10:23:11.530996,10550,225,0.000,224,0.000,225,0.000,247,0.0518,0,0,0
10:23:11.579857,10600,225,0.000,225,0.000,226,0.000,252,0.0579,0,0,0
10:23:11.633948,10650,225,0.000,225,0.000,226,0.000,257,0.0640,0,0,0
10:23:11.678257,10700,225,0.000,225,0.000,226,0.000,264,0.0726,0,0,0
10:23:11.731377,10750,225,0.000,224,0.000,226,0.000,271,0.0811,0,0,0
10:23:11.780416,10800,224,0.000,223,0.000,224,0.000,252,0.0579,0,0,0
10:23:11.837097,10850,225,0.000,224,0.000,225,0.000,257,0.0640,0,0,0
10:23:11.879651,10900,225,0.000,224,0.000,225,0.000,264,0.0726,0,0,0
10:23:11.928234,10950,225,0.000,224,0.000,225,0.000,269,0.0787,0,0,0
10:23:11.981425,11000,225,0.000,225,0.000,226,0.000,276,0.0872,0,0,0
10:23:12.030369,11051,225,0.000,225,0.000,226,0.000,283,0.0958,0,0,0
10:23:12.080705,11100,224,0.000,223,0.000,224,0.000,263,0.0714,0,0,0
10:23:12.128890,11150,224,0.000,223,0.000,225,0.000,269,0.0787,0,0,0
10:23:12.182826,11200,225,0.000,224,0.000,225,0.000,276,0.0872,0,0,0
10:23:12.231083,11250,224,0.000,224,0.000,225,0.000,282,0.0946,0,0,0
10:23:12.288206,11300,225,0.000,225,0.000,225,0.000,290,0.1043,0,0,0
10:23:12.329100,11350,224,0.000,224,0.000,225,0.000,268,0.0775,0,0,0
10:23:12.382964,11400,224,0.000,224,0.000,225,0.000,275,0.0860,0,0,0
10:23:12.428519,11450,224,0.000,223,0.000,225,0.000,280,0.0921,0,0,0
10:23:12.481280,11500,224,0.000,223,0.000,225,0.000,288,0.1019,0,0,0
10:23:12.529795,11550,224,0.000,224,0.000,225,0.000,295,0.1105,0,0,0
10:23:12.579205,11600,224,0.000,224,0.000,225,0.000,304,0.1215,0,0,0
10:23:12.629024,11650,224,0.000,224,0.000,226,0.000,279,0.0909,0,0,0
10:23:12.681903,11700,224,0.000,223,0.000,225,0.000,286,0.0995,0,0,0
10:23:12.732870,11750,224,0.000,224,0.000,225,0.000,292,0.1068,0,0,0
10:23:12.780782,11800,224,0.000,224,0.000,225,0.000,300,0.1166,0,0,0
10:23:12.835123,11850,224,0.000,224,0.000,225,0.000,307,0.1251,0,0,0
10:23:12.882478,11900,224,0.000,224,0.000,225,0.000,316,0.1361,0,0,0
10:23:12.931623,11950,225,0.000,224,0.000,225,0.000,291,0.1056,0,0,0
10:23:12.980789,12000,224,0.000,224,0.000,225,0.000,299,0.1153,0,0,0
10:23:13.037102,12050,224,0.000,223,0.000,225,0.000,305,0.1227,0,0,0
10:23:13.079769,12100,225,0.000,224,0.000,225,0.000,313,0.1325,0,0,0
10:23:13.132343,12150,225,0.000,224,0.000,225,0.000,320,0.1410,0,0,0
10:23:13.181087,12200,225,0.000,224,0.000,225,0.000,330,0.1532,0,0,0
10:23:13.231014,12250,224,0.000,224,0.000,225,0.000,303,0.1202,0,0,0
10:23:13.279156,12300,224,0.000,224,0.000,225,0.000,311,0.1300,0,0,0
10:23:13.329472,12350,224,0.000,224,0.000,225,0.000,318,0.1386,0,0,0
10:23:13.383840,12400,225,0.000,224,0.000,225,0.000,326,0.1483,0,0,0
10:23:13.430749,12450,225,0.000,223,0.000,225,0.000,333,0.1569,0,0,0
10:23:13.480229,12500,225,0.000,224,0.000,225,0.000,344,0.1703,0,0,0
10:23:13.529898,12550,224,0.000,224,0.000,225,0.000,315,0.1349,0,0,0
10:23:13.585077,12600,224,0.000,223,0.000,225,0.000,323,0.1447,0,0,0
10:23:13.631946,12650,224,0.000,224,0.000,225,0.000,331,0.1544,0,0,0
10:23:13.681196,12700,224,0.000,224,0.000,225,0.000,340,0.1654,0,0,0
10:23:13.730738,12750,224,0.000,224,0.000,225,0.000,348,0.1752,0,0,0
10:23:13.780184,12800,225,0.000,224,0.000,225,0.000,321,0.1422,0,0,0
10:23:13.828894,12850,224,0.000,224,0.000,225,0.000,327,0.1496,0,0,0
10:23:13.881873,12900,224,0.000,224,0.000,225,0.000,335,0.1593,0,0,0
10:23:13.932916,12950,224,0.000,224,0.000,225,0.000,342,0.1679,0,0,0
10:23:13.980725,13000,224,0.000,224,0.000,225,0.000,351,0.1789,0,0,0
10:23:14.038226,13050,224,0.000,224,0.000,225,0.000,360,0.1899,0,0,0
10:23:14.081775,13100,225,0.000,224,0.000,225,0.000,332,0.1557,0,0,0
10:23:14.132496,13150,225,0.000,224,0.000,226,0.000,338,0.1630,0,0,0
10:23:14.180781,13200,225,0.000,224,0.000,225,0.000,347,0.1740,0,0,0
10:23:14.237171,13250,225,0.000,224,0.000,225,0.000,354,0.1826,0,0,0
10:23:14.283144,13300,225,0.000,224,0.000,225,0.000,364,0.1948,0,0,0
10:23:14.332402,13350,224,0.000,224,0.000,225,0.000,372,0.2045,0,0,0
10:23:14.381092,13400,225,0.000,224,0.000,225,0.000,343,0.1691,0,0,0
10:23:14.431018,13450,224,0.000,224,0.000,225,0.000,350,0.1777,0,0,0
10:23:14.480417,13500,225,0.000,224,0.000,225,0.000,360,0.1899,0,0,0
10:23:14.533428,13550,225,0.000,224,0.000,224,0.000,367,0.1984,0,0,0
10:23:14.582474,13600,225,0.000,224,0.000,225,0.000,377,0.2107,0,0,0
10:23:14.631042,13650,225,0.000,224,0.000,225,0.000,385,0.2204,0,0,0
10:23:14.680738,13700,224,0.000,224,0.000,225,0.000,355,0.1838,0,0,0
10:23:14.729763,13750,224,0.000,224,0.000,225,0.000,363,0.1935,0,0,0
10:23:14.786103,13800,224,0.000,232,0.000,246,0.000,312,0.1312,140,140,140
10:23:14.832433,13850,275,0.000,274,0.000,264,0.000,327,0.1496,140,140,140
10:23:14.881441,13900,264,0.000,264,0.000,265,0.000,347,0.1740,141,141,141
10:23:14.934415,13950,276,0.000,275,0.000,275,0.000,334,0.1581,141,141,141
10:23:14.982732,14000,266,0.000,275,0.000,280,0.000,301,0.1178,142,142,142
10:23:15.032040,14050,275,0.000,264,0.000,266,0.000,336,0.1606,142,142,142
10:23:15.082442,14100,260,0.000,265,0.000,268,0.000,339,0.1642,143,143,143
10:23:15.134990,14150,272,0.000,279,0.000,276,0.000,357,0.1862,143,143,143
10:23:15.183741,14200,265,0.000,265,0.000,267,0.000,375,0.2082,144,144,144
10:23:15.239788,14251,271,0.000,275,0.000,276,0.000,367,0.1984,144,144,144
10:23:15.282958,14300,264,0.000,271,0.000,279,0.000,345,0.1716,145,145,145
10:23:15.333663,14350,277,0.000,275,0.000,268,0.000,368,0.1997,145,145,145
10:23:15.381020,14400,266,0.000,266,0.000,269,0.000,379,0.2131,146,146,146
10:23:15.436397,14450,282,0.000,277,0.000,279,0.000,379,0.2131,146,146,146
10:23:15.483412,14500,262,0.000,270,0.000,272,0.000,403,0.2424,147,147,147
10:23:15.532312,14550,273,0.000,271,0.000,274,0.000,365,0.1960,147,147,147
10:23:15.581836,14600,270,0.000,269,0.000,276,0.000,347,0.1740,148,148,148
10:23:15.630441,14650,284,0.000,282,0.000,275,0.000,382,0.2168,148,148,148
10:23:15.684043,14700,267,0.000,271,0.000,275,0.000,392,0.2290,149,149,149
10:23:15.732612,14750,279,0.000,282,0.000,286,0.000,382,0.2168,149,149,149
10:23:15.781915,14800,278,0.000,268,0.000,270,0.000,418,0.2608,150,150,150
10:23:15.831828,14850,284,0.000,273,0.000,272,0.000,384,0.2192,150,150,150
10:23:15.881642,14900,269,0.000,273,0.000,278,0.000,385,0.2204,151,151,151
10:23:15.933612,14950,282,0.000,277,0.000,288,0.000,394,0.2314,151,151,151
10:23:15.985821,15000,273,0.000,274,0.000,277,0.000,425,0.2693,152,152,152
10:23:16.031714,15050,276,0.000,285,0.000,291,0.000,404,0.2436,152,152,152
10:23:16.088648,15100,279,0.000,278,0.000,279,0.000,435,0.2815,153,153,153
10:23:16.130503,15150,287,0.000,280,0.000,279,0.000,397,0.2351,153,153,153
10:23:16.185818,15200,275,0.000,275,0.000,283,0.000,415,0.2571,154,154,154
10:23:16.232058,15250,287,0.000,286,0.000,295,0.000,412,0.2534,154,154,154
10:23:16.290337,15300,274,0.000,273,0.000,278,0.000,433,0.2791,154,155,155
10:23:16.335349,15350,277,0.000,282,0.000,299,0.000,420,0.2632,154,155,155
10:23:16.388098,15400,287,0.000,286,0.000,288,0.000,451,0.3011,154,156,156
10:23:16.433955,15450,296,0.000,287,0.000,297,0.000,415,0.2571,154,156,156
10:23:16.486712,15500,298,0.000,275,0.000,295,0.027,431,0.2766,154,156,156
10:23:16.532392,15550,322,0.098,287,0.000,314,0.113,421,0.2644,154,156,156
10:23:16.585918,15600,335,0.236,275,0.000,302,0.134,452,0.3023,154,156,156
10:23:16.634395,15650,342,0.359,276,0.000,328,0.238,443,0.2913,154,156,156
10:23:16.687791,15700,366,0.529,286,0.000,343,0.364,474,0.3292,154,156,156
10:23:16.732679,15750,375,0.682,288,0.000,366,0.533,429,0.2742,154,156,156
10:23:16.781599,15800,372,0.783,277,0.000,369,0.665,462,0.3145,154,156,156
10:23:16.834236,15850,381,0.886,299,0.000,393,0.842,451,0.3011,154,156,156
10:23:16.884368,15900,403,1.036,309,0.049,391,0.963,481,0.3377,154,156,156
10:23:16.933599,15950,394,1.113,318,0.143,405,1.097,479,0.3353,154,156,156
10:23:16.982373,16000,400,1.189,327,0.241,411,1.215,476,0.3316,154,156,156
10:23:17.035971,16050,418,1.305,351,0.393,432,1.372,470,0.3243,154,156,156
10:23:17.084774,16100,411,1.365,344,0.479,427,1.468,500,0.3609,154,156,156
10:23:17.140134,16150,416,1.426,354,0.575,447,1.605,493,0.3524,154,156,156
10:23:17.183366,16200,431,1.520,371,0.702,441,1.684,523,0.3891,154,156,156
10:23:17.236731,16250,423,1.561,365,0.774,447,1.761,537,0.4062,154,156,156
